chapter,comments,likes,date,user,comment_body,post_date,upvotes,downvotes,reply_count,scrape_date
134,9841,216109,2021-02-16,Christopher Lee,"I know those panels of Suho imagining Jugyeong with the new guy are drawn with comedic effects, but those feelings in reality really hurt a lot. Can Suho please just catch a break and have something happy for once.","Jan 12, 2021",6153,16,2022-12-28,18
134,9841,216109,2021-02-16,Shirahina,I couldn’t imagine breaking up with someone then having to hear their song on the radio and see other people openly want him. I’d be crying in the club frfr,"Jan 12, 2021",4732,5,2022-12-28,18
134,9841,216109,2021-02-16,Dani Lang,SHE SAID SHE'S NOT READY TO MEET SOMEONE NEW! Suho isn't NEW! ❤😘😝😍,"Jan 12, 2021",3972,70,2022-12-28,43
134,9841,216109,2021-02-16,FrenchFryin',"Like ok I'm glad ""walmart Suho"" stood up for Jugyeong against the creepy guy but y'all can tell how much Suhos loves her and how safe she feels with him. SO SUHO GO SNATCH YOUR GIRL BEFORE ITS TOO LATE","Jan 12, 2021",2368,43,2022-12-28,10
134,9841,216109,2021-02-16,bbridgetttt,ugh Suho's nightmare was so sad 😭😭 like it's going to be some crazy angst as he realizes the new guy is pretty decent thus far. ,"Jan 12, 2021",1680,14,2022-12-28,5
134,9841,216109,2021-02-16,Nicolette Martin,Suho get your love before Harry Potter gets her.... ,"Jan 12, 2021",1600,18,2022-12-28,33
134,9841,216109,2021-02-16,rainy_roses,I mean in 48 hrs you can plan 2 dates 🥴🥴,"Jan 12, 2021",1441,5,2022-12-28,10
134,9841,216109,2021-02-16,Beatriz Aires,"again, it REALLY bothers me the fact that Jugyeong can't really stand her ground and get rid of that guy. It's the second time she has to rely on a male character to be her ""savior"", instead of telling the guy to back off. Also, she didn't grow a single bit since her last relationship. She still hides away her true personality, witch is quite problematic at this point of the story","Jan 13, 2021",1451,32,2022-12-28,24
134,9841,216109,2021-02-16,lizxlm,🚨 SUHO IS MAKING A MOVE 🚨 SUHO IS MAKING A MOVE 🚨 PLEASEEE LET OUR BABY BOY BE HAPPY,"Jan 12, 2021",1331,16,2022-12-28,6
134,9841,216109,2021-02-16,Lucifina Akuma,He pictured her getting married and being old and gray without confessing his feelings. 😂 I’m sorry but that was hilarious!!!! Poor Suho. Guy deserves a break. Hope he gets the courage to really ask her out and not just a “hang out.” But our girl does need time to recover from her broken heart too.,"Jan 12, 2021",892,3,2022-12-28,5
134,9841,216109,2021-02-16,cloudsandcoffee,The triangle begins anew.,"Jan 12, 2021",699,2,2022-12-28,13
134,9841,216109,2021-02-16,King Grisel Trolland,I wonder when we will see Seojun again ,"Jan 12, 2021",683,9,2022-12-28,12
135,10894,223935,2021-02-23,Macquia,"HIS FACE WHEN SHE SAID SHE’D GO WITH HIM 🥰 I just love how she’s comfortable enough to dress and look casual around him. She seems like her real self with him, she can enjoy the things she truly likes. He’s such a great friend and hanging out with him makes sense. Suho is so healthy for her self-worth. I hope she can love herself enough to where she can give him love in return.","Jan 19, 2021",178875,292,2022-12-28,65
135,10894,223935,2021-02-23,Faith Baby,"he likes her for who she is. that's all there is to say.  edit: **vibrate** ""you got top comment""... 'overwhelmed Suho' face","Jan 19, 2021",113938,368,2022-12-28,43
135,10894,223935,2021-02-23,Scarlett0821,ahhh! finally Suho making a move,"Jan 19, 2021",104835,404,2022-12-28,30
135,10894,223935,2021-02-23,Blazing_Infires,"Him telling her to not pick up the phone is not him being jealous and ""trying to make a move"". This is just Suho knowing she isn't ready yet. She is still in so much pain, and looked as if she wanted to be swallowed hole by the ground when she saw it was the man she is missing. Take your time to grieve the relationship, queen! Suho, please be patient. Be the support she needs with your friendship 💜","Jan 19, 2021",9922,57,2022-12-28,28
135,10894,223935,2021-02-23,YukiRissa,Suho sees her true beauty. ,"Jan 19, 2021",5755,30,2022-12-28,12
135,10894,223935,2021-02-23,BadHobiHabits,Suho in the Drama:😐🧍🏻‍♂️Suho in the WEBTOON: 🥰🕺🏻,"Jan 19, 2021",5114,36,2022-12-28,48
135,10894,223935,2021-02-23,JamJustG22,"Okay, so I know Seojun fans are gonna be like “You just want her to be with Suho 🤬” and while this is true, think about it. Has she EVER talked to Seojun about comics or movies ? Has he ever said he wanted to hang out with her and she didn’t get dressed up ?? Things to think about👀🤔","Jan 19, 2021",4123,120,2022-12-28,61
135,10894,223935,2021-02-23,lizxlm,Waiting for jugyeong to fall in love with suho be like:🧍‍♀️,"Jan 19, 2021",3180,47,2022-12-28,16
135,10894,223935,2021-02-23,dapperpopper,"I was always neutral towards Suho v Seojun bc I’ve always felt they were opposites in a lot of ways while also being genuinely kind, generous, good men who loved her. This episode really showed me that Suho is it for her. He’s making space in his life for her, and is in a place to offer her real support and companionship. She never really got that with Seo it always felt like she was his cheerleader and I didn’t rly see him push HER to be better. Suho is. They’re both equals and I’m hype :) ","Jan 19, 2021",2778,30,2022-12-28,13
135,10894,223935,2021-02-23,Danielle Lemmon,And the gag is... Suho has always appreciated the real her 💕😭😭,"Jan 19, 2021",1935,18,2022-12-28,7
135,10894,223935,2021-02-23,pondscumbag,this is my favourite suho. the kdrama kinda plays him out to be a jealous obsessive freak. ,"Jan 19, 2021",1574,32,2022-12-28,36
135,10894,223935,2021-02-23,&times; Knight,I missed them being dorks together 🤗,"Jan 19, 2021",1449,8,2022-12-28,5
135,10894,223935,2021-02-23,Beansprout_art,That face Suho makes when he realizes that he was chosen.... IS EVERYTHING!!! I'm happy you got the courage to ask her. ,"Jan 19, 2021",1370,12,2022-12-28,4
135,10894,223935,2021-02-23,cityskyline4396,"I love how they can just be themselves with each other. I know she needs time to heal so I don't want her to rush into a romantic relationship with Suho, but being with someone that she doesn't have to pretend with will hopefully help her heal 🙏","Jan 19, 2021",911,9,2022-12-28,4
135,10894,223935,2021-02-23,AlexJourdiii,he's a good friend for telling her not to pick up. Right now is really not the time for her to be talking to the literal cause of her heartbreak. She needs time to heal before she is able to confront this again. 🥺,"Jan 19, 2021",865,16,2022-12-28,6
136,9723,212078,2021-03-02,Macquia,"I’m glad Jugyeong has friends like Suho and Sua in her corner. Poor Seojun. I really feel for him but I’m glad he heard what Sua said. He’s doing the right thing by moving on for his family and himself. I’m so mad that sexual harasser is back and spreading rumors, hopefully he steps on a lego.","Jan 26, 2021",147045,307,2022-12-28,287
136,9723,212078,2021-03-02,spupkin,This has nothing to do with the episode but I bought a plant and named it Suho 😁,"Jan 26, 2021",122053,562,2022-12-28,407
136,9723,212078,2021-03-02,kerplunkett,Sua giving it to him straight. Also Seojun drunk on all of a beer and a half 😭 Edit - for all those saying but he drank more than that what I said is a joke. In episode 88 Jugyeong makes fun of his alcohol tolerance levels too 👍🏻😬 ,"Jan 26, 2021",78573,399,2022-12-28,48
136,9723,212078,2021-03-02,sweetjanexo,"I bet new glasses dude is gonna tell Jugyeong that Suho is obviously into her, because we all know miss lady ain’t gonna realize it herself 🙄","Jan 26, 2021",7332,6,2022-12-28,24
136,9723,212078,2021-03-02,a.nn_ie,"Also, is it just me that's mad that seojun is getting yelled at. No one really ever asked him how he thinks or how he feels about the whole situation,it was kinda just thrown onto him.and now when he tells someone whilst crying and being vulnerable he gets yelled at. ","Jan 26, 2021",5910,100,2022-12-28,84
136,9723,212078,2021-03-02,Amarica,HE WANTS TO KNOW IF SHES PEANUT BUTTER AND JEALOUS,"Jan 26, 2021",3628,7,2022-12-28,11
136,9723,212078,2021-03-02,Noëmie,The plot may be dragging but those full shots of Suho make it all worth it every time.,"Jan 26, 2021",3456,38,2022-12-28,24
136,9723,212078,2021-03-02,lizxlm,"I feel like Seojun has no one to trust anymore, to talk about his problems. Suho is on jugyeong side and he was his only friend... I’m just afraid he’ll end up like seyeon....","Jan 26, 2021",3244,36,2022-12-28,31
136,9723,212078,2021-03-02,SarangMX,Is no one going to talk about that great pep talk that Hyeonwoo gave Jugyeong?  I get Suho loves her but she really does need to spend some time alone and find herself before she can even think of dating again.,"Jan 26, 2021",2829,10,2022-12-28,16
136,9723,212078,2021-03-02,lgbtnamgi,i actually like hyeonwoo as he seems very sweet. if ends up just being a good guy with no ulterior motives i hope he doesn’t get his heart broken because i can’t handle having another character i love suffer,"Jan 26, 2021",2341,10,2022-12-28,8
136,9723,212078,2021-03-02,CPP= MAP-ICP,"That statement ""WAS SHE PRETTY"" says a lot about Jugyeong's character...I just wish she'd realise that it isn't always about the looks. This is one of the reasons her relationship with Seojun didn't work. it was always "" he is so hot, he is this & that"". I wish she'd learn to love herself some more, and see what Suho has been saying for centuries "" you're a beautiful person , Im Jugyeong"". ","Jan 26, 2021",2044,5,2022-12-28,17
136,9723,212078,2021-03-02,_equanimity,THAT GLARE 😂👌,"Jan 26, 2021",1658,22,2022-12-28,19
136,9723,212078,2021-03-02,Libby 🤖😻,Anyone else feel a bit frustrated by Jugyeong? How can she say I can't see you dating anyone to Suho when he was literally her first crush/love? Like was all that relationship/character building that occurred in the earlier episodes out the window now or? ,"Jan 26, 2021",1624,21,2022-12-28,24
136,9723,212078,2021-03-02,Feyre.,THIS 👏🏻IS 👏🏻WHY 👏🏻HONESTY 👏🏻IS 👏🏻SO 👏🏻IMPORTANT 👏🏻IN 👏🏻A 👏🏻RELATIONSHIP👏🏻 So much of this heartbreak could have been avoided. Even though I’m team Suho I feel bad for Seojun. I hope he finds the perfect girl soon 🖤🖤🖤,"Jan 26, 2021",1417,10,2022-12-28,10
136,9723,212078,2021-03-02,sannahkhalifa,Sua was doing way too much. like how tf is Seojun supposed to know what’s going if Jugyeong never communicated her feelings ? i can’t believe y’all agreeing with Sua when Seojun literally did nothing wrong . he even told Jugyeong not to keep stuff from him and she did anyway like the idiot she is. she’s gullible and annoying. ,"Jan 26, 2021",1413,23,2022-12-28,33
137,11457,202384,2021-03-09,〒︿〒,WALMART JUGYEONG HAS ENTERED THE CHAT,"Feb 02, 2021",228786,196,2022-12-28,473
137,11457,202384,2021-03-09,Geekyanimeloves,Even sleeping suho looks ethereal like I wish I looked pretty when I slept but I look like I got ran over,"Feb 02, 2021",105571,160,2022-12-28,93
137,11457,202384,2021-03-09,singlecantmingle,I’m glad she’s feeling better with the whole breakup situation. As much as I want her to eventually end up with suho I hope she takes this time to really improve on herself.,"Feb 02, 2021",82431,261,2022-12-28,26
137,11457,202384,2021-03-09,mangocubes,Sis really said ✨copy and paste✨,"Feb 02, 2021",12924,5,2022-12-28,38
137,11457,202384,2021-03-09,imraygun,I do NOT have a good feeling about Eunhye...,"Feb 02, 2021",10715,2,2022-12-28,36
137,11457,202384,2021-03-09,Mochi Inko,Omg... the new girl is really creepy... You'd think Jugyeong would've developed a better creep radar by now too :/,"Feb 02, 2021",8234,2,2022-12-28,15
137,11457,202384,2021-03-09,Mercy Dawn Gonzales,Can we talk about how HE KNEW IT WASNT HER BECAUSE OF THE PIERCED EARS. HE REMEMBERED THAT AFTER ALL THESE YEARS. ,"Feb 02, 2021",6497,5,2022-12-28,25
137,11457,202384,2021-03-09,Geekyanimeloves,I’m pretty sure suho’s face is the same face we all made when we saw this imposter steal  jugyeong’s look ,"Feb 02, 2021",3885,3,2022-12-28,12
