title,author,genre,status,release_day,views,subscribers,rating,chapter,comments,total_comments,likes,total_likes,date,user,comment_body,post_date,upvotes,downvotes,reply_count,scrape_date,season
Lore Olympus,Rachel Smythe,romance,ongoing,sunday,1200000000,6100000,9.68,108,14379,1883971,291024,60143294,2020-04-25,Anna_EC1,JOINT BANK ACCOUNT JOINT BANK ACCOUNT JOINT BANK ACCOUNT!!!,"Apr 04, 2020",2791,17,12,2023-01-03,1
Lore Olympus,Rachel Smythe,romance,ongoing,sunday,1200000000,6100000,9.68,108,14379,1883971,291024,60143294,2020-04-25,Zelaaa_,I already feel bad for Daphne EDIT: oh would you look at that...it seems I’ve started a war in the comments...whoops?,"Apr 04, 2020",2267,0,23,2023-01-03,1
Lore Olympus,Rachel Smythe,romance,ongoing,sunday,1200000000,6100000,9.68,108,14379,1883971,291024,60143294,2020-04-25,King Jaz,"I really can't stress enough that Apollo and Thanatos are two grown ass men....trying to terrorize an 19 year old, I-","Apr 04, 2020",2107,2,14,2023-01-03,1
Lore Olympus,Rachel Smythe,romance,ongoing,sunday,1200000000,6100000,9.68,108,14379,1883971,291024,60143294,2020-04-25,Gomugomunoharbar,I love that Persephone notices his restraint in crossing her boundaries. Hello husband material .,"Apr 04, 2020",1613,1,2,2023-01-03,1
Lore Olympus,Rachel Smythe,romance,ongoing,sunday,1200000000,6100000,9.68,108,14379,1883971,291024,60143294,2020-04-25,Hera83,Can we all agree Hermès is literally sexy af the way he was getting annoyedEDIT: yes I did spell it Hermès idk why my autocorrect keeps doing that I am sorry😂😂😂,"Apr 04, 2020",1467,3,7,2023-01-03,1
Lore Olympus,Rachel Smythe,romance,ongoing,sunday,1200000000,6100000,9.68,108,14379,1883971,291024,60143294,2020-04-25,Trina T,Throw the whole man away,"Apr 04, 2020",1314,0,8,2023-01-03,1
Lore Olympus,Rachel Smythe,romance,ongoing,sunday,1200000000,6100000,9.68,109,8037,1883971,279990,60143294,2020-05-02,raccoonsummer,Daphne if you only knew what Apollo did,"Apr 11, 2020",170148,134,73,2023-01-03,1
Lore Olympus,Rachel Smythe,romance,ongoing,sunday,1200000000,6100000,9.68,109,8037,1883971,279990,60143294,2020-05-02,bear.called.Yellow,"hey man, I just want to say is please please PLEASE take it easy on yourself. wrist injuries arent fun. if you need to take breaks I'm sure 99% of everyone will understand. Be safe and rest easy my guy.  edit; read the goddamn replies I have explained over and over again. no i never have/will have a fast pass. I'm a girl, please stop calling me a boy. yes I know the author is a girl","Mar 23, 2020",104575,714,202,2023-01-03,1
Lore Olympus,Rachel Smythe,romance,ongoing,sunday,1200000000,6100000,9.68,109,8037,1883971,279990,60143294,2020-05-02,LycheeMa,Apollo acting like he was in a relationship with Persephone is sickening. I'm actually angry.,"Apr 11, 2020",25050,18,28,2023-01-03,1
Lore Olympus,Rachel Smythe,romance,ongoing,sunday,1200000000,6100000,9.68,109,8037,1883971,279990,60143294,2020-05-02,This user has been deleted.,This comment has been deleted.,,0,0,84,2023-01-03,1
Lore Olympus,Rachel Smythe,romance,ongoing,sunday,1200000000,6100000,9.68,109,8037,1883971,279990,60143294,2020-05-02,Annie_Labo,“Tell that purple asshole I’m still on break” thank you Helios for calling him the name he deserves,"Apr 11, 2020",4674,2,7,2023-01-03,1
Lore Olympus,Rachel Smythe,romance,ongoing,sunday,1200000000,6100000,9.68,109,8037,1883971,279990,60143294,2020-05-02,editolympus on IG,Is she giving money to those on the beach who can’t pay their fare? 🥺 baby,"Apr 11, 2020",4309,10,22,2023-01-03,1
Lore Olympus,Rachel Smythe,romance,ongoing,sunday,1200000000,6100000,9.68,109,8037,1883971,279990,60143294,2020-05-02,haley gumula,she's going to pay the tolls for all the people she killed oh my gods 🥺,"Apr 11, 2020",3569,5,14,2023-01-03,1
Lore Olympus,Rachel Smythe,romance,ongoing,sunday,1200000000,6100000,9.68,109,8037,1883971,279990,60143294,2020-05-02,kimswrld,Did Thanatos just call Persephone attractive? LMAOOO OMG HE BLUSHED AS WELL I CANT 💀 like it’s funny how he finds her attractive and dislikes her at the same time (not trying to hurt peoples opinions I just thought bc the way Thanatos was rude to her in the past ep) (can y’all please stop replying to me I just thought that ok nothing else),"Apr 11, 2020",2651,5,15,2023-01-03,1
Lore Olympus,Rachel Smythe,romance,ongoing,sunday,1200000000,6100000,9.68,109,8037,1883971,279990,60143294,2020-05-02,Jessica C,Who else when they saw the huge chain on his neck felt their stomach drop and just felt so sad for him....,"Apr 11, 2020",2561,2,23,2023-01-03,1
Lore Olympus,Rachel Smythe,romance,ongoing,sunday,1200000000,6100000,9.68,109,8037,1883971,279990,60143294,2020-05-02,skks.xo,"Finally it’s unfolding !!!!! All of it, the love between Pers and Hades .. the reason behind her name change and the closer Apollo is exposed for what he did.  P.s. Helios and Nyx tho 🤩","Apr 11, 2020",2270,4,9,2023-01-03,1
Lore Olympus,Rachel Smythe,romance,ongoing,sunday,1200000000,6100000,9.68,109,8037,1883971,279990,60143294,2020-05-02,Angel Lights,"""warning... abuse etc"" me: god damn it asspollo","Apr 11, 2020",2117,6,14,2023-01-03,1
Lore Olympus,Rachel Smythe,romance,ongoing,sunday,1200000000,6100000,9.68,109,8037,1883971,279990,60143294,2020-05-02,heresbritt,Lmao Helios as a tiny flame ogling Rhea made my week. ,"Apr 11, 2020",1774,5,5,2023-01-03,1
Lore Olympus,Rachel Smythe,romance,ongoing,sunday,1200000000,6100000,9.68,109,8037,1883971,279990,60143294,2020-05-02,LittleInfinitie,"this is gonna drive me nuts, waiting to see what exactly Persephone did, and it kills me because her ""act of wrath"" was probably an outburst due to her mothers controlling helicopter parent nature. Helios selling Persephone out because he doesn't support Demetre. Daphne being manipulated into believing Apollo is a decent man that shes clearly romantically interested in. So much to dissect..","Apr 11, 2020",1719,1,13,2023-01-03,1
Lore Olympus,Rachel Smythe,romance,ongoing,sunday,1200000000,6100000,9.68,109,8037,1883971,279990,60143294,2020-05-02,FawkesFire13,"Okay, say what you will about Demeter, but in that panel, she’s facing off against the SUN itself, her clothes are actually being burnt/singed, and she’s sweating buckets, but she is determined to protect Persephone. I might not agree with her, but I admire her courage. ","Apr 11, 2020",1580,3,5,2023-01-03,1
Lore Olympus,Rachel Smythe,romance,ongoing,sunday,1200000000,6100000,9.68,109,8037,1883971,279990,60143294,2020-05-02,FawkesFire13,"Okay, but Daphne actually seems like she could be sweet","Apr 11, 2020",1327,1,9,2023-01-03,1
Lore Olympus,Rachel Smythe,romance,ongoing,sunday,1200000000,6100000,9.68,110,35573,1883971,340227,60143294,2020-05-09,noodies,OH MY GOD THEY KISSED SOMEONE GET THE HEART DEFIBRILLATOR ,"Apr 18, 2020",275176,304,122,2023-01-03,1
Lore Olympus,Rachel Smythe,romance,ongoing,sunday,1200000000,6100000,9.68,110,35573,1883971,340227,60143294,2020-05-09,maddiedin,FRICK SOCIAL DISTANCING,"Apr 18, 2020",194973,940,97,2023-01-03,1
Lore Olympus,Rachel Smythe,romance,ongoing,sunday,1200000000,6100000,9.68,110,35573,1883971,340227,60143294,2020-05-09,LizEss,WHAT YOU CANT DO THIS TO ME WHAT THE HECK KIND OF,"Apr 18, 2020",184809,338,37,2023-01-03,1
Lore Olympus,Rachel Smythe,romance,ongoing,sunday,1200000000,6100000,9.68,110,35573,1883971,340227,60143294,2020-05-09,ellavanilla,SHE REALLY MADE US THINK WE WERE GONNA LEARN KORES PAST BUT GAVE US THE KISS INSTEAD!!!! A RUG PULL IF IVE EVER SEeN ONE,"Apr 18, 2020",15807,12,21,2023-01-03,1
Lore Olympus,Rachel Smythe,romance,ongoing,sunday,1200000000,6100000,9.68,110,35573,1883971,340227,60143294,2020-05-09,piñatacolata,I think I speak for everyone here when I say: WHAT IN THE ABSOLUTE BREATHING HELL IS HAPPENING,"Apr 18, 2020",12724,8,31,2023-01-03,1
Lore Olympus,Rachel Smythe,romance,ongoing,sunday,1200000000,6100000,9.68,110,35573,1883971,340227,60143294,2020-05-09,Unicorn_1212,If this is a dream and it’s playing with my emotions I am going to lose my shet. ,"Apr 18, 2020",10360,9,45,2023-01-03,1
Lore Olympus,Rachel Smythe,romance,ongoing,sunday,1200000000,6100000,9.68,110,35573,1883971,340227,60143294,2020-05-09,naya papaya,PERSEPHONE IMA NEED A COIN TOO BECAUSE THAT MAKEOUT JUST KILLED ME ,"Apr 18, 2020",9604,9,26,2023-01-03,1
Lore Olympus,Rachel Smythe,romance,ongoing,sunday,1200000000,6100000,9.68,110,35573,1883971,340227,60143294,2020-05-09,Jade Emerald Smith,Aha what if we kissed and you dematerialized in front of me haha...jk...unless 🤔,"Apr 18, 2020",7471,8,24,2023-01-03,1
Lore Olympus,Rachel Smythe,romance,ongoing,sunday,1200000000,6100000,9.68,110,35573,1883971,340227,60143294,2020-05-09,Jacob Marchini,"Anybody else just adore how Hades lays down the law for Perse without being a dick? Is firm and rightly angry that she intruded on his domain, but gives reasons and demands the respect he gives her? Alpha af","Apr 18, 2020",6088,22,22,2023-01-03,1
Lore Olympus,Rachel Smythe,romance,ongoing,sunday,1200000000,6100000,9.68,110,35573,1883971,340227,60143294,2020-05-09,Hamsasaur_Rex,Gets to the end: ⢀⣠⣾⣿⣿⣿⣿⣿⣿⣿⣿⣿⣿⣿⣿⣿⣿⣿⣿⣿⣿⣿⠀⠀⠀⠀⣠⣤⣶⣶ ⣿⣿⣿⣿⣿⣿⣿⣿⣿⣿⣿⣿⣿⣿⣿⣿⣿⣿⣿⣿⣿⣿⠀⠀⠀⢰⣿⣿⣿⣿ ⣿⣿⣿⣿⣿⣿⣿⣿⣿⣿⣿⣿⣿⣿⣿⣿⣿⣿⣿⣿⣿⣿⣧⣀⣀⣾⣿⣿⣿⣿ ⣿⣿⣿⣿⣿⡏⠉⠛⢿⣿⣿⣿⣿⣿⣿⣿⣿⣿⣿⣿⣿⣿⣿⣿⣿⣿⣿⣿⡿⣿ ⣿⣿⣿⣿⣿⣿⠀⠀⠀⠈⠛⢿⣿⣿⣿⣿⣿⣿⣿⣿⣿⣿⣿⣿⠿⠛⠉⠁⠀⣿ ⣿⣿⣿⣿⣿⣿⣧⡀⠀⠀⠀⠀⠙⠿⠿⠿⠻⠿⠿⠟⠿⠛⠉⠀⠀⠀⠀⠀⣸⣿ ⣿⣿⣿⣿⣿⣿⣿⣷⣄⠀⡀⠀⠀⠀⠀⠀⠀⠀⠀⠀⠀⠀⠀⠀⠀⠀⢀⣴⣿⣿ ⣿⣿⣿⣿⣿⣿⣿⣿⣿⠏⠀⠀⠀⠀⠀⠀⠀⠀⠀⠀⠀⠀⠀⠀⠠⣴⣿⣿⣿⣿ ⣿⣿⣿⣿⣿⣿⣿⣿⡟⠀⠀⢰⣹⡆⠀⠀⠀⠀⠀⠀⣭⣷⠀⠀⠀⠸⣿⣿⣿⣿ ⣿⣿⣿⣿⣿⣿⣿⣿⠃⠀⠀⠈⠉⠀⠀⠤⠄⠀⠀⠀⠉⠁⠀⠀⠀⠀⢿⣿⣿⣿ ⣿⣿⣿⣿⣿⣿⣿⣿⢾⣿⣷⠀⠀⠀⠀⡠⠤⢄⠀⠀⠀⠠⣿⣿⣷⠀⢸⣿⣿⣿ ⣿⣿⣿⣿⣿⣿⣿⣿⡀⠉⠀⠀⠀⠀⠀⢄⠀⢀⠀⠀⠀⠀⠉⠉⠁⠀⠀⣿⣿⣿ ⣿⣿⣿⣿⣿⣿⣿⣿⣧⠀⠀⠀⠀⠀⠀⠀⠈⠀⠀⠀⠀⠀⠀⠀⠀⠀⠀⢹⣿⣿ ⣿⣿⣿⣿⣿⣿⣿⣿⣿⠃⠀⠀⠀⠀⠀⠀⠀⠀⠀⠀⠀⠀⠀⠀⠀⠀⠀⢸⣿⣿,"Apr 18, 2020",5952,19,29,2023-01-03,1
Lore Olympus,Rachel Smythe,romance,ongoing,sunday,1200000000,6100000,9.68,110,35573,1883971,340227,60143294,2020-05-09,Schmoxxi,The most illegal cliff hanger I have ever experienced....,"Apr 18, 2020",5566,12,12,2023-01-03,1
Lore Olympus,Rachel Smythe,romance,ongoing,sunday,1200000000,6100000,9.68,110,35573,1883971,340227,60143294,2020-05-09,some_Meheecan,"*Michael Scott voice* OH MY GOD ITS HAPPENING! ITS HAPPENING, PEOPLE!!","Apr 18, 2020",5017,6,27,2023-01-03,1
Lore Olympus,Rachel Smythe,romance,ongoing,sunday,1200000000,6100000,9.68,110,35573,1883971,340227,60143294,2020-05-09,Etoilebleue,Either the kiss made her melt or Demeter microchipped her. Great.,"Apr 18, 2020",4331,5,27,2023-01-03,1
Lore Olympus,Rachel Smythe,romance,ongoing,sunday,1200000000,6100000,9.68,110,35573,1883971,340227,60143294,2020-05-09,piñatacolata,SHE KISSED HIM AND SAID POOF,"Apr 18, 2020",3820,4,12,2023-01-03,1
Lore Olympus,Rachel Smythe,romance,ongoing,sunday,1200000000,6100000,9.68,110,35573,1883971,340227,60143294,2020-05-09,catiemunoz,DID ANYONE ELSE STARE AT THE KISSING SCENES WAY LONGER THAN WOULD BE DEEMED APPROPRIATE?! 🔥🔥🔥JUST ME? OKAY. ,"Apr 18, 2020",3607,11,39,2023-01-03,1
Lore Olympus,Rachel Smythe,romance,ongoing,sunday,1200000000,6100000,9.68,111,11108,1883971,297255,60143294,2020-05-16,Ashton Lynne,Hades googling why she turned into a butterfly...bro I was googling the SAME thing last week. Hope you get better results. ,"Apr 25, 2020",191243,186,111,2023-01-03,1
Lore Olympus,Rachel Smythe,romance,ongoing,sunday,1200000000,6100000,9.68,111,11108,1883971,297255,60143294,2020-05-16,LizzyTaco,This suspense should be illegal!,"Apr 25, 2020",105109,316,27,2023-01-03,1
Lore Olympus,Rachel Smythe,romance,ongoing,sunday,1200000000,6100000,9.68,111,11108,1883971,297255,60143294,2020-05-16,Shi Yonezu,Get yo girl HADEEES!!,"Apr 25, 2020",92444,234,17,2023-01-03,1
Lore Olympus,Rachel Smythe,romance,ongoing,sunday,1200000000,6100000,9.68,111,11108,1883971,297255,60143294,2020-05-16,Tyra2017,Persephone blackmailing Minthe is honestly the kind of action I love to see. You go baby girl!,"Apr 25, 2020",7908,31,26,2023-01-03,1
Lore Olympus,Rachel Smythe,romance,ongoing,sunday,1200000000,6100000,9.68,111,11108,1883971,297255,60143294,2020-05-16,WickedKittenMe,It only took 36 EPISODES to find the tape! :D  ( Episode 75 is when Hades went to see the Fates. ) ,"Apr 25, 2020",5445,5,30,2023-01-03,1
Lore Olympus,Rachel Smythe,romance,ongoing,sunday,1200000000,6100000,9.68,111,11108,1883971,297255,60143294,2020-05-16,proserpina ✨,persephone not letting minthe get to her and blackmailing her... you know what that is? growth,"Apr 25, 2020",4650,14,9,2023-01-03,1
Lore Olympus,Rachel Smythe,romance,ongoing,sunday,1200000000,6100000,9.68,111,11108,1883971,297255,60143294,2020-05-16,Sampertsas,Yoooo Thanatos is AFRAID and went to grab Minthe. Do not mess with the goddess of spring 💅🏼,"Apr 25, 2020",4081,8,27,2023-01-03,1
Lore Olympus,Rachel Smythe,romance,ongoing,sunday,1200000000,6100000,9.68,111,11108,1883971,297255,60143294,2020-05-16,proserpina ✨,uhm persie your queen of the underworld is showing,"Apr 25, 2020",3512,7,14,2023-01-03,1
Lore Olympus,Rachel Smythe,romance,ongoing,sunday,1200000000,6100000,9.68,111,11108,1883971,297255,60143294,2020-05-16,Feral Redd,"""Last week's episode was super satisfying so this week I'm giving you three separate thematical cliffhangers"" I love how much Rachel Smyth hurts me every week","Apr 25, 2020",2601,8,11,2023-01-03,1
Lore Olympus,Rachel Smythe,romance,ongoing,sunday,1200000000,6100000,9.68,111,11108,1883971,297255,60143294,2020-05-16,Bailey Thom,Okay but that mirror scene with persephone 👀 I cant wait to see where that goes,"Apr 25, 2020",2566,0,15,2023-01-03,1
Lore Olympus,Rachel Smythe,romance,ongoing,sunday,1200000000,6100000,9.68,111,11108,1883971,297255,60143294,2020-05-16,Saitessa,"“Somehow this is your fault” omg, what an awesome callback!","Apr 25, 2020",1889,5,8,2023-01-03,1
Lore Olympus,Rachel Smythe,romance,ongoing,sunday,1200000000,6100000,9.68,111,11108,1883971,297255,60143294,2020-05-16,nastylee,*Hercules on vhs*,"Apr 25, 2020",1834,0,22,2023-01-03,1
Lore Olympus,Rachel Smythe,romance,ongoing,sunday,1200000000,6100000,9.68,111,11108,1883971,297255,60143294,2020-05-16,piñatacolata,Thanatos over here lookin like a burnt chicken nugget,"Apr 25, 2020",1669,1,14,2023-01-03,1
Lore Olympus,Rachel Smythe,romance,ongoing,sunday,1200000000,6100000,9.68,111,11108,1883971,297255,60143294,2020-05-16,Samantha V,I am obsessed with all of Persephone’s outfits like bruh she is serving looks,"Apr 25, 2020",1498,1,8,2023-01-03,1
Lore Olympus,Rachel Smythe,romance,ongoing,sunday,1200000000,6100000,9.68,111,11108,1883971,297255,60143294,2020-05-16,mrskatierees,"did anyone else scream ""No Shit"" when one of the fates said we need to work on our filing system"" Been waiting MONTHS for this tape lol! it's gonna be worth the wait I'm sure! flipping love this Webtoon!","Apr 25, 2020",1466,3,9,2023-01-03,1
Lore Olympus,Rachel Smythe,romance,ongoing,sunday,1200000000,6100000,9.68,112,22268,1883971,346750,60143294,2020-05-23,Tyra2017,"Oh my god I love how Hades first reaction is “hey how are you, is everything ok, what can I do to help?” This is PEAK HEALTHY RELATIONSHIPS AH","May 02, 2020",287543,301,64,2023-01-03,1
Lore Olympus,Rachel Smythe,romance,ongoing,sunday,1200000000,6100000,9.68,112,22268,1883971,346750,60143294,2020-05-23,nalithia,SHE DID THE PAT PEOPLE!!!,"May 02, 2020",213070,278,73,2023-01-03,1
Lore Olympus,Rachel Smythe,romance,ongoing,sunday,1200000000,6100000,9.68,112,22268,1883971,346750,60143294,2020-05-23,Piddle.Pid,I think we all did something other than a *sigh* when we saw Apollo's car... just saying. ,"May 02, 2020",169715,243,241,2023-01-03,1
Lore Olympus,Rachel Smythe,romance,ongoing,sunday,1200000000,6100000,9.68,112,22268,1883971,346750,60143294,2020-05-23,agdshaver,“I got horny so I poofed into got damned butterflies” is fucking gold. ,"May 02, 2020",11565,9,25,2023-01-03,1
Lore Olympus,Rachel Smythe,romance,ongoing,sunday,1200000000,6100000,9.68,112,22268,1883971,346750,60143294,2020-05-23,anonymous,"DOES SHE GET TO KEEP THE SWEATER?! THATS A REALLY IMPORTANT STEP, STEAL HIS SWEATERS ","May 02, 2020",9601,13,46,2023-01-03,1
Lore Olympus,Rachel Smythe,romance,ongoing,sunday,1200000000,6100000,9.68,112,22268,1883971,346750,60143294,2020-05-23,Surruh,Haces being summoned as a night time cuddle buddy is so pure 😢💖,"May 02, 2020",7693,3,12,2023-01-03,1
Lore Olympus,Rachel Smythe,romance,ongoing,sunday,1200000000,6100000,9.68,112,22268,1883971,346750,60143294,2020-05-23,Dorkles,Sooooo are we just not going to talk about how there isn’t one outfit that we’ve seen hades in that doesn’t make him look fan-fucking-tastic? Like you just went from sophisticated hunk to cuddle hunk with no respect to my emotions,"May 02, 2020",7379,0,26,2023-01-03,1
