site,season,season_chapter,overall_chapter,upvotes,downvotes,reply_count,comment_text,date
naver,2,166,246,3561,94,0,첫 정주행 중입니다...댓글을 보다보니 2부 91화에 이런 댓글이 있더군요...   민땡 (mind****) 2013-12-08 23:29  아.. 내일 입대날인데 신의탑을 보고가서 여한이 없다 진짜ㅋㅋㅋㅋㅋㅋㅋ 군대가기전에 베댓한번 못해본게 아쉽긴 하지만 보고가는걸로 만족해야될듯ㅋㅋㅋㅋ 감사합니다 작가님~ 2013.12.09(월) 입대 2015.09.08(화) 전역 신의탑 작가님과 독자분들 모두 건강하세요 첫휴가때 뵙겠습니다~^^  전역축하드립니다~~,"Sep 08, 2015"
naver,2,166,246,3457,193,2,슬레이어 결정전까지 한달 남았으니정확히 한달뒤 10월 5일날 부터 슬레이어 결정 게임 시작함 리플레조와 결판날때까지가 3주?  정도 걸렸으니 호아퀸이랑은 6주 정도 예상됨  지옥열차가 끝나고 숨겨진층까지 가는데 4주정도 소요 숨겨진 층에서 어느정도 이때까지 주어진 떡밥이 모습을 드러냄 그러면서 슬슬 랭커들의 이야기가 시작될려고한다 여기까지 3주 예상!  그리고 2부 마무리 !  작가님 2주 휴식 결국 지옥열차 끈날려면 4달 소요 4달 지나면 2016년 직전이기 때문에 2016년 1월 부터 3부 시작할가능성도있음 1부가 2년 연재 2부가 3년 연재 3부는 3년 연재 예상 4부도 2년 연재  결국 신의탑은 웹툰에서 10년연재할껄로 예상,"Sep 07, 2015"
naver,2,166,246,2820,183,0,다 됫고 유리보고픔,"Sep 07, 2015"
naver,2,166,246,2469,101,0,"이번화에서 1.다니엘이 호아퀸을 완전히따르는게아니고 배신의 가능성을 보여줫고, 2.밤이 시험을 혼자치룬다하므로써 밤의 포풍성장을  예고하고, 3.두번째호아퀸이 첫번쨰호아퀸가  완전히 반대되는성격을 가지고잇는걸 보여줌, 4 다음화스토리는 두번쨰호아퀸과 밤의 성장?을 예상할수잇음 >>>분량도좋고 내용도알찬데 진도를 어케나가라는건지 모르겟음, 언래웹툰보면서 쉴드잘안치는데 무슨 하루3컷만화는아니잖아여?ㅋ","Sep 07, 2015"
naver,2,166,246,52,3,0,와 화련 개사이다 진짜 밤한테 해주고싶었던 말임 ,"Jun 26, 2019"
naver,2,167,247,64112,370,16,과자하나줫다고저러는거봨ㅋㅋㅋㅋㅋ존나귀여웤ㅋㅋ,"Sep 13, 2015"
naver,2,167,247,58576,759,18,'악'이 없는 유일한 자이기에탑을 재패할 것이다.,"Sep 13, 2015"
naver,2,167,247,49291,593,6,저 남자호아퀸이 검든애보다 더 맘에든다ㅋㅋㅋㅋㅂ,"Sep 13, 2015"
naver,2,167,247,43947,366,1,비센테... 만약 합쳐진다면 난 정말 슬플거야...,"Sep 13, 2015"
naver,2,167,247,30090,524,6,비센테 팬클럽 모집(1000000000),"Sep 13, 2015"
naver,2,167,247,20887,273,0,비센테:  싫어,"Sep 13, 2015"
naver,2,167,247,19489,215,0,그 '악'이 없는 게 밤의 매력포인트,"Sep 13, 2015"
naver,2,167,247,18816,138,2,과자를 주고 목숨을 얻었다,"Sep 13, 2015"
naver,2,167,247,15286,177,0,합체하지마라 너네,"Sep 13, 2015"
naver,2,167,247,10972,422,0,저둘이 하나로합치면 하나가더늘어나는군 물론 3번째호아퀸이,"Sep 13, 2015"
naver,2,167,247,10586,192,1,비올레로 처음 나왔을때 보여줬던 회복능력은 어디로 팔아먹었음?,"Sep 13, 2015"
naver,2,167,247,9550,269,2,근데 왜 중간 신의탑 로고 바로 다음 기차삽입컷 얘기를 안하는거지?솔직히 처음에 그냥 들어간컷인줄알았는데 다시보니까 빛이 기차에 떨어짐 우리가 그토록 바라던 유리누나아닐까요!!!!!!!  작가님 제발!!!!!!!,"Sep 13, 2015"
naver,2,167,247,7578,622,2,바센테랑여자호야퀸 합치지 마세요 ㅜㅜ,"Sep 13, 2015"
naver,2,167,247,114,1,4,"SIU 님은 축구 팬이신 걸로 알고 있습니다. 예로 '쿤 아게로 아그니스'는 맨체스터 시티 소속의 선수인 '세르히오 아구에로'의 별칭인 '쿤 아구에로'에서 따왔습니다. 또, 악마의 왼팔 '베니아미노 카사노' 역시 악마의 재능이라 불리는 '안토니오 카사노'에서 따왔구요. '베니아미노 일마르'는 남아공 월드컵에 출전했던 '닐마르'('니우마르')에 해당할 가능성이 높습니다. 일마르의 공방 번호 21번과 닐마르의 백넘버인 21번이 동일하구요. 그리고 여기에서 나오는 '호아퀸' 과 '비센테' 는 과거 발렌시아에서 좌센테 우아킨이라 불리던 환상의 조합, '호아킨 산체스'와 '비센테 로드리게스'를 뜻하는 것 같군요. 호아퀸이 몇명으로 나눠졌을 지는 모르겠지만, SIU님의 작명센스로 예상하건대 그 당시에 발렌시아의 전성기를 이끌던 선수들, 즉 뉴욕 시티의 '다비드 비야', 맨체스터 시티의 '다비드 실바', 최강의 중미 콤비 '루벤 바라하'와 '다비드 알벨다' 등으로 지어질 확률이 높을 것 같네요.","Sep 13, 2015"
naver,2,167,247,56,1,4,잠탱이가 연 이화랑 자왕난이랑 비센테랑 등장할때강한녀석 두명더라 했다!! 이화랑 왕난 중에 누굴까..,"Jan 23, 2020"
naver,2,168,248,65393,534,9,비센테 개불쌍하다 지금까지 잠들어있었는데 바로 백천경행,"Sep 20, 2015"
naver,2,168,248,40819,1463,6,"[이번화 요약]비센테 : 난 내게 은혜를 준 자들을 외면하지 않는다. 왕난 : (푹) 비센테 : 이런 시x..  그리고 전개 느리다고들 하는데 정주행하면 진짜 스토리 알차다. 일주일에 한번 봐서 느리게 느껴지는거고. 그래서 난 매주 정주행함.(이거 자랑임) 그래서 작가님, 유리는 언제나오죠?","Sep 20, 2015"
naver,2,168,248,14391,677,4,신의탑댓글 볼때마다 느끼는건데 아직 스토리에 등장하지도 않은 캐릭터 작가 블로그에서 보고 아는척하는 새끼들 극혐이야,"Sep 20, 2015"
naver,2,168,248,8516,997,0,"호아퀸과 비센테 등 '호아퀸들'은 아무래도 랭킹 5위의 강자, 백색의 검, 화이트 오어(White oar) 아리에 혼의 자식들인 것 같습니다. 색깔을 봐도 그렇고, 검 운운하는 것을 봐도 그렇고... 아리에 혼은 현 아리에 가문의 가주이자 공방의 멕세스가 만든 유일한 검 화이트 오어(유일한 S+급 무기. 펜타미넘의 알 수 없는 무기라면 모를까 최강의 무기라고 봐도 무방하겠죠?)의 소유자이죠. 우렉 마지노보다 약하다고 스스로 말하긴 했으나 어쨌든 박빙에 준할 싸움을 벌였으니... 어마어마한 강자임은 분명합니다. 호아퀸 정도 되는 애들이 저런 기분 느낄만 하네요.","Sep 20, 2015"
naver,2,168,248,8223,809,0,솔직히 신의 탑 처음나왔을때부터 봤는대 이 웹툰한테 스토리전개가 느리다는말은 좀 아닌거같다는생각이드네요 전 이 웹툰때매 네이버웹툰에 관심을 가지게 되었고 지금은 많이 챙겨보고있는중이에요 이 웹툰이없었으면 월요일은 그저 안왔으면하는날이였겠죠 베뎃님을 까거나하는것은아니고요 전 나름대로 이 웹툰에 정말감사해서 그래도 전 이웹툰그리신분이 댓글을 보았을때 기분좋은댓글만 있었으면 좋겠어요 악플은..ㅠ 그리고 이 댓글을 보실지모르겠지만 신의탑그려주신 작가님 정말재밌어요 그리고 월요일의 활력소가되는느낌이랄까..마지막으로 좋은 웹툰그려주셔서감사하고 마지막회가되는날까지 응원할게요 이 댓글보셨으면 좋겠지만..안보셔도 텔레파시!!보낼거에요!,"Sep 20, 2015"
naver,2,168,248,6699,409,0,크 역시 제일 재밌던 때는 뭐니뭐니해도밤 갑자기 머리 길어져서 화접공파술 쓰면서 신수측정기계 점수 ㅈㄴ높게나올때지,"Sep 20, 2015"
naver,2,168,248,5025,154,0,비센테:우리 둘 중 누가 사라져야 하지?독자들:라헬,"Sep 20, 2015"
naver,2,168,248,4987,304,0,본 컨텐츠는 SIU 작가가 전하는 코레일 열차 애용하기 운동 브랜드 웹툰 입니다.,"Sep 20, 2015"
naver,2,168,248,3310,52,0,왕난 대담한거보소 약체처럼 보이는데 왕족임에는 다 이유가 있넹,"Sep 21, 2015"
naver,2,168,248,2239,97,2,가디언들의.. 신!!담주(싸움의 시작) 화련: 밤 신수로 눈을때려 펑펑 화련: 좋아 이제 저길공격해 밤:???? 화련: 고자로 만들어버리란 말이다,"Sep 25, 2015"
naver,2,168,248,2224,110,1,3일을 걸쳐 꼬박 정주행했고 순식간에 인생웹툰이 되버렸다 와. 감정이입도 장난아님. 길을 걷다가 내가 무슨 밤이라도 된듯이 라헬년을 죽이는 상상을 함,"Sep 22, 2015"
naver,2,168,248,1766,52,1,정주랭끝. 와 전개느리다는 생각이  들기는 커녕 작가님께서 대단하다는 생각만 든다. 작가님 힘내세요 그리고 고마워요 이런웹툰 그려주셔서,"Sep 27, 2015"
naver,2,168,248,1676,39,0,다시한번  정주행중..스토리가 정말 치밀하네요 어떻게 이런 스토리를 만드셨을까,"Sep 26, 2015"
naver,2,168,248,96,0,0,ㅇㅈ 몰아서 보니까 진짜 빈틈 없고 개꿀잼 희대의 명작 교과서로 배부해야함,"Feb 13, 2020"
naver,2,168,248,78,0,0,이런 방대한 스토리인 작품은 몰아서 봐야됨. 조금씩 보면 전개 느린것같은데 몰아서 보면 몰입도 잘되고 스토리가 개인적으론 더 잘 이해도 되고 그럼.,"Feb 26, 2019"
naver,2,169,249,77416,711,26,【알림】SIU님이 추석선물로 '하 유리 자하드'를 보내셨습니다. 수락하시겠습니까?(YES),"Sep 27, 2015"
naver,2,169,249,54648,383,1,와 오늘 대박이다,"Sep 27, 2015"
naver,2,169,249,50620,825,6,드디어 유리자하드가 나왔습니다 드디어 유리자하드가 나왔습니다  드디어 유리자하드가 나왔습니다 드디어 유리자하드가 나왔습니다 드디어 유리자하드가 나왔습니다 드디어 유리자하드가 나왔습니다 드디어 유리자하드가 나왔습니다 드디어 유리자하드가 나왔습니다 드디어 유리자하드가 나왔습니다 드디어 유리자하드가 나왔습니다 드디어 유리자하드가 나왔습니다 드디어 유리자하드가 나왔습니다 드디어 유리자하드가 나왔습니다 드디어 유리자하드가 나왔습니다 드디어 유리자하드가 나왔습니다 드디어 유리자하드가 나왔습니다 드디어 유리자하드가 나왔습니다,"Sep 27, 2015"
naver,2,169,249,34011,478,0,추석선물 꿀이네얌. 유리다 유리유리유리 유리유리해,"Sep 27, 2015"
naver,2,169,249,32309,355,6,이제 찐밤이되는건가,"Sep 27, 2015"
naver,2,169,249,22339,372,0,유리갓 기차탑승,"Sep 27, 2015"
naver,2,169,249,20386,695,3,유리 자하드  누나가 55화만에 385일만에 9240시간만에 554400분만에 33264000초만에 등장했습니다,"Sep 27, 2015"
naver,2,169,249,18360,355,0,아 어떡해... 유리님을 봐서 기분이 좋은데 또 박살낼 것 같다,"Sep 27, 2015"
naver,2,169,249,16236,404,0,유리누나!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!,"Sep 27, 2015"
naver,2,169,249,15844,436,1,그런데 가디언의 신이 자기 스승이 가주들을 성장시키기위해 밥솥을 이용했다던데 그럼 그 스승이 애초에 탑에 있었다는 건가??? 자하드가 탑 문 열고 들어온 최초라고 했으니까 그럼 저 가디언의 신같은 애들은 애초에 탑에 있던 놈이라는건데.... 도대체 어느정도의 세계관인지 감이 안잡힌다 ㄷㄷㄷㄷ 대체 탑 정체가 뭐고 바깥세상은 뭔지.... 헐....,"Sep 27, 2015"
naver,2,169,249,10868,405,0,"일단 오늘 화를 요약해보자면, 가디언들의 신이라는 자가 밤을 보며 약하군, 이라며 레볼루션이 필요하다 말했죠. 즉 밤의 부족한 부분을 레볼루션을 통해 채워질것같네요. 그리고 레볼루션 설명을 보니 거짓된 관념에서 벗어난 진짜 자기 모습, 네가 짊어진 운명과 힘을 깨닫는 것이다, 라고 되어있어요. 일단 이것을 보면 밤은 자신 본래의 힘을 점차 끌어모을것같고, 밤은 자기자신을 지키기 위해 자신도 모르게 신수를 발동해 화련의 눈을 다치게 했고, 신수 문을 그냥 통과해 레로로를 놀라게 했죠. 일단 이정도만 봐도 밤의 본래의 힘은 막강합니다. 이 상태에서 비센테와 힘을 합치고, 만약 저 애나와 호아퀸이 합쳐진다 해도 밤이 본래의 힘을 끄집어모은 상태라면 이길 가능성도 충분히 있지 않을까 싶네요. 아마 가시의 힘과 밤의 본래 힘이 합쳐진다면.. 어마어마 하네요.  밤의 '진짜 모습' 이라 했으니 벌써부터 다음 전개가 기대되네요.. 유리도 나왔고..♥","Sep 27, 2015"
naver,2,169,249,9925,793,4,나나왔다고소리지를뻔;;몰폰인데,"Sep 27, 2015"
naver,2,169,249,7242,1128,0, 밤 머리 긴게 좋다,"Sep 27, 2015"
naver,2,169,249,6931,476,0,업안떳을때들어온짜릿함,"Sep 27, 2015"
naver,2,169,249,805,27,2,네이버웹툰보는 사람들이 많이 바뀌었구나..연애만화나 학교 내용이 전부 상위권이라니 예전이였으면 상상도 못했을 것을신의탑정도 내용아니면 함부로 상위권에오르지 못할정도로 클라스 가 달랐음,"Oct 03, 2015"
naver,2,170,250,80312,455,7,이야 열차안에 찾기 귀찮다고 열차보스한테 가다니 진짜 사이다다 ㅋㅋㅋㅋㅋㅋㅋ,"Oct 04, 2015"
naver,2,170,250,71788,508,16,밥솥 성능이 안좋네 밤하나 찌는데 열흘,"Oct 04, 2015"
naver,2,170,250,43141,659,3,유리자하드다 머리숙이자.,"Oct 04, 2015"
naver,2,170,250,39920,521,5,그 밥솥안에서 뜸들이고 있어요,"Oct 04, 2015"
naver,2,170,250,34352,553,0,이제 드디어 밤이 존나쌔지는구나 언제각성하나햇다솔직히 저런힘으로는 탑올라갈려면 시간얼마나걸릴까 걱정햇는데 작가님도 다생각이잇으셧네 ㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋ,"Oct 04, 2015"
naver,2,170,250,24631,372,0,유리언니 앞에 그 놈부터 처리좀요,"Oct 04, 2015"
naver,2,170,250,22629,351,0,밥솥으로 찌는데 25일이 걸려서 스물다섯번째 밤인거야,"Oct 04, 2015"
naver,2,170,250,18668,500,0,저기 가디언의 신은 마음속으로 자하드처럼  되지말라고했습니다 자하드는 가짜힘을잡았지만 밤에게는   가짜힘에 현혹되지말고 진짜힘을 찾으라는것같네요.   가짜힘이아닌 진짜힘을찾아 자하드보다 훨씬 강한힘을  가지게될것같습니다.,"Oct 04, 2015"
naver,2,170,250,15391,308,0,미친 다음주까지 어떻게 기다려,"Oct 04, 2015"
naver,2,170,250,14879,419,0,유리언니 밤은 지금 신이랑 있어요!!!!!,"Oct 04, 2015"
naver,2,170,250,12998,300,0,외쳐 유리갓,"Oct 04, 2015"
naver,2,170,250,12246,1292,0,내이름 눌르느라 수고햇다,"Oct 04, 2015"
naver,2,170,250,12123,265,0,"유리 봤다, 이제 자자","Oct 04, 2015"
naver,2,170,250,11926,381,0,힘이 되게 못생겻네못생긴힘,"Oct 04, 2015"
naver,2,170,250,11040,1109,0,유리랑 밤을 이어줘라 이어줘라!!여러분 일어나십시오 언제부터 유리랑 밤이 못만났습니까? 우리의힘으로  유리와 밤을 다시 이어주길 바라는 마음으로 유리밤 재회가를 부르도록 합시다 유리 밤이 헤어지는게 왠말이냐 말도안되는 소리다 유리 밤이 헤어질줄 알았더라면 신의탑 이때까지 안봤다 유리 밤 홍련 밤 엔도르시 밤이라도 이어줘라,"Oct 04, 2015"
naver,2,171,251,50648,456,6,크..유리여신bb,"Oct 11, 2015"
naver,2,171,251,47124,656,3,이봐 계획은 좋은데 그 상대는 '자하드'의 공주야,"Oct 11, 2015"
naver,2,171,251,43464,390,1,다들 조용히 오는데 밤팀만 스펙타클하네 등장하네 ㅋㅋㅋ 개멋잼,"Oct 11, 2015"
naver,2,171,251,29218,5194,9,여러분!밤과 유리자하드가 1930일만에 만났습니다!!!46320시간만에만났습니다!2779200분만에 만났습니다!!즉166752000초만에만났습니다,"Oct 11, 2015"
naver,2,171,251,25358,338,3,누구나 그럴싸한 계획을 가지고있다. 쳐맞기 전까지는.,"Oct 11, 2015"
naver,2,171,251,18636,1465,2,누구 나왔다하면 시간계산만 하는 놈들 ㅋㅋㅋ 지들 시간이나 계산하지,"Oct 11, 2015"
naver,2,171,251,16142,385,0,유리멋지다,"Oct 11, 2015"
naver,2,171,251,14629,754,1,베댓에 밤과 유리가 안만난지 1930일 됬다하는데 이거 연재한지 1900일 정도됨 저거 개소리에여,"Oct 11, 2015"
naver,2,171,251,12151,195,0,작가의 군밤드립은 묻혔구낭 내가 웃어줄게요ㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㄱㄱㄱㄱㅋㅋㅋ ㅋㅋㅋㅋㅋㅋㅋㅋ ㅋㅋㅋㅋㅋ ㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㄱㄱㄱㄱㅋㅋㅋ ㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㄱㄱㄱㄱㅋㅋㅋ ㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋ ㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㄱㄱㄱㄱㅋㅋㅋ ㄱㄱㄱㄱㅋㅋㅋ,"Oct 11, 2015"
